titleId,production_companies_name
tt0081228,Embassy Pictures Corporation
tt0081230,GCC Productions
tt0081230,Columbia Pictures
tt0081232,Cine Artist Film GmbH
tt0081235,Hera Productions
tt0081235,Paramount
tt0081236,IFD Films and Arts
tt0081237,Ninth Configuration
tt0081238,Filmové studio Barrandov
tt0081248,Stefano Film
tt0081249,Universal Pictures
tt0081250,Impex Films
tt0081259,American Cinema Productions
tt0081261,Extra Filmproduktion
tt0081261,Clesi Cinematografica
tt0081261,Marceau-Cocinor
tt0081276,Les Films Ariane
tt0081276,Mondex Films
tt0081276,France 3 Cinéma
tt0081283,Paramount
tt0081283,Wildwood Enterprises
tt0081286,Société Nouvelle Cinévog
tt0081286,Dionysio Cinematografica
tt0081291,Robson Street
tt0081291,Discovery Productions
tt0081299,Filmproduktion Thomas Mauch
tt0081299,ZDF
tt0081299,Artco-Film
tt0081309,Studio 80
tt0081314,Stefano Film
tt0081315,Gamma Film
tt0081315,Producciones Balcázar
tt0081315,MRC Filmproduktion
tt0081318,Medusa Distribuzione
tt0081318,Dania Film
tt0081318,National Cinematografica
tt0081323,Fígaro Films
tt0081330,Apple Films
tt0081334,Borough Park Productions
tt0081334,Paramount
tt0081350,Filmové studio Gottwaldov
tt0081353,Walt Disney Productions
tt0081353,Paramount
tt0081363,Filmové studio Barrandov
tt0081366,Film Ventures International
tt0081375,Warner Bros. Pictures
tt0081376,TriStar Pictures Productions
tt0081382,Mid-America Pictures
tt0081382,Hollywood West Entertainment
tt0081382,Aquarius Releasing
tt0081383,Simcom Limited
tt0081383,Guardian Trust Company
tt0081383,Prom Night Productions
tt0081387,Les Films Ariane
tt0081387,Antenne 2
tt0081398,United Artists
tt0081400,ITC Entertainment
tt0081404,Shaw Brothers
tt0081405,R.O.C.
tt0081414,Universal Pictures
tt0081415,Dálmata Films S.A.
tt0081429,Medusa Distribuzione
tt0081429,Dania Film
tt0081429,Nuova Dania Cinematografica
tt0081432,La Hispaniola P.C.
tt0081439,David Merrick Productions
tt0081439,Paramount
tt0081445,The Running Scared Company
tt0081447,Martin Bregman Productions
tt0081447,CBS
tt0081452,East Asia Film (H. K.) Co.
tt0081455,Canadian Film Development Corporation (CFDC)
tt0081455,Filmplan International
tt0081455,Montreal Trust Company of Canada
tt0081457,Malone Productions Ltd.
tt0081459,Cannon Group
tt0081459,Golan-Globus Productions
tt0081461,Rapid Film
tt0081464,Geiselgasteig Film
tt0081464,Lisa Film
tt0081467,Medusa Distribuzione
tt0081467,Dania Film
tt0081470,Lorimar Productions
tt0081470,Richmond Light Horse Productions
tt0081470,Varius Entertainment Trading A.G.
tt0081479,Cannon Group
tt0081479,Golan-Globus Productions
tt0081480,Rastar Productions
tt0081494,Shaw Brothers
tt0081496,Woo Sung Enterprises Co.
tt0081496,Ltd
tt0081496,Filmark International Ltd.
tt0081499,Golden Harvest Productions
tt0081499,Orange Sky Golden Harvest
tt0081500,Hong Hwa International Films (H.K.) Ltd.
tt0081505,Hawk Films
tt0081505,Peregrine
tt0081505,Producers Circle
tt0081506,TOHO
tt0081506,Baby Cart
tt0081506,Katsu Production Co. Ltd.
tt0081507,The Eternal Film (H.K.) Co.
tt0081511,Fígaro Films
tt0081511,Filmex
tt0081513,Les Acteurs français Associés
tt0081513,Les Productions Artistes Associés
tt0081513,Madeleine Films
tt0081513,Antenne 2
tt0081515,American Cinema Releasing
tt0081518,Orion Pictures
tt0081519,Tritón P.C.
tt0081519,Barcino Barcino Films S.A.
tt0081519,Estudio 8
tt0081522,International Rainbow
tt0081522,The Rainbow Film Company
tt0081522,Sunny Side Up Corporation
tt0081529,Universal Pictures
tt0081534,Universal Pictures
tt0081534,Rastar Productions
tt0081536,Les Films Marceau-Cocinor
tt0081536,Dean Film
tt0081539,The Eternal Film (H.K.) Co.
tt0081541,Films 7
tt0081544,Mosfilm
tt0081546,Dan Tana
tt0081546,Centar film
tt0081547,VSE Film
tt0081547,Endemol Entertainment
tt0081552,Troma Entertainment
tt0081553,Shanghai Film Studio
tt0081554,Jack Rollins & Charles H. Joffe Productions
tt0081554,United Artists
tt0081558,Steel Productions
tt0081558,Fawcett-Majors Productions
tt0081562,Columbia Pictures
tt0081563,Ko-Zak Productions
tt0081563,Canadian Film Development Corporation (CFDC)
tt0081568,Simon Productions
tt0081568,20th Century Fox
tt0081573,Dovemead Films
tt0081573,Film Export A.G.
tt0081573,Warner Bros. Pictures
tt0081576,Conacite Dos
tt0081576,Spiegel-Bergman Productions Inc.
tt0081591,Viaduc Productions
tt0081591,Medusa Distribuzione
tt0081591,Metro-Goldwyn-Mayer
tt0081609,Méditerranée Cinéma
tt0081609,Mosfilm
tt0081611,Godmother Productions
tt0081611,Filmways Pictures
tt0081613,"""Boyd's Company"""
tt0081614,Stéphan Films
tt0081614,Filmédis
tt0081614,Planet-Film Berlin
tt0081614,Crown International Pictures
tt0081616,Dean Film
tt0081616,Les Films Marceau-Cocinor
tt0081617,Sandy Howard Productions
tt0081617,Astral Bellevue Pathé
tt0081617,Triple T Productions
tt0081617,20th Century Fox
tt0081619,Four Features Partners Limited
tt0081626,Joint Working Group
tt0081631,Shaw Brothers
tt0081633,HandMade Films
tt0081635,Robert Stigwood Organization (RSO)
tt0081635,Butterfly Valley N.Y.
tt0081635,EMI Films
tt0081657,Emdee 2000 Productions
tt0081657,Babylone Films
tt0081657,Producciones Zeta
tt0081658,Union Générale Cinématographique (UGC)
tt0081658,Adel Productions
tt0081658,France 2
tt0081662,Art Theatre Guild
tt0081662,Cinema Placet
tt0081665,Funny-Films
tt0081675,Daiei Film
tt0081677,UTI Produzioni Associate
tt0081677,Horizon Film
tt0081678,Sara Films
tt0081678,Antenne 2
tt0081678,SFP
tt0081679,Antenne 2
tt0081679,Les Productions de la Guéville
tt0081686,Little Bear
tt0081686,Antenne 2
tt0081686,Sara Films
tt0081693,ADM Films Department
tt0081693,Deantir
tt0081693,Cinema Shares International Distribution
tt0081696,Paramount
tt0081698,Columbia Pictures
tt0081701,Hochschule für Fernsehen und Film München
tt0081706,Cinemec Produzione
tt0081711,DEFA
tt0081721,Les Productions La Fête
tt0081723,Constantin Film
tt0081729,Eléfilm
tt0081729,Gaumont
tt0081733,Audax Films
tt0081733,CCC Filmkunst & Co. KG Artur Brauner
tt0081733,Lotus Films
tt0081738,Walt Disney Productions
tt0081745,Les Films du Griffon
tt0081745,Geiselgasteig Film
tt0081745,Hesperia Films
tt0081745,Les Films Jacques Leitienne
tt0081747,International Cinema
tt0081747,Warner Bros. Pictures
tt0081751,Columbia Pictures
tt0081758,20th Century Fox
tt0081759,Mike Lobell Productions
tt0081764,Heritage Enterprises Inc.
tt0081764,World Amusement Partnership #106
tt0081764,Filmways Pictures
tt0081765,New-Star Films
tt0081765,Visie Filmproduktie
tt0081767,"Zespól Filmowy ""Tor"""
tt0081767,WFF Lodz
tt0081777,Universal Pictures
tt0081789,Bang! Bang! Films
tt0081789,Yen Sheng (H. K.) Film Co.
tt0081789,Ltd.
tt0081790,Ízaro Films
tt0081793,Cinevid Productions
tt0081793,Pressman Film
tt0081794,South Sea Film Co.
tt0081807,Medusa Distribuzione
tt0081807,Dania Film
tt0081809,Universal Pictures
tt0081809,Cinema Seven Productions
tt0081820,Les Films Molière
tt0081881,TOHO
tt0081881,Tokyo Movie Shinsha
tt0081964,Metro-Goldwyn-Mayer
tt0081964,Aldrich Company
tt0081974,Mirage Enterprises
tt0081974,Columbia Pictures
tt0081989,Films RSL
tt0081991,Mosfilm
tt0081993,A.M.A. Film
tt0081993,RAI
tt0082000,Lisa Film
tt0082000,Alex Cinematografica
tt0082000,Barthonia Film
tt0082000,Cannon Group
tt0082001,Universal Pictures
tt0082005,Balkan Productions
tt0082005,Tiberius Film Productions
tt0082009,Bakshi Productions
tt0082009,Aspen Productions
tt0082009,Columbia Pictures
tt0082010,Universal Pictures
tt0082010,Guber/Peters Company
tt0082010,American Werewolf Inc.
tt0082010,Lyncanthrope Films
tt0082014,Producciones Balcázar
tt0082014,UTC
tt0082014,SUN FILM
tt0082022,G.P.F.I.
tt0082022,"""Les Films de l'Alma"""
tt0082022,Société Française de Cinématographie (SFC)
tt0082025,First Principle Film Productions Ltd.
tt0082031,Orion Pictures
tt0082031,Jack Rollins & Charles H. Joffe Productions
tt0082032,"""Les Films de l'Epée"""
tt0082032,Antenne 2
tt0082041,Trinacra Films
tt0082042,CBS Theatrical Films
tt0082042,Meta-Films Associates
tt0082045,Lisa Film
tt0082045,Derby Cinematografica
tt0082053,Les Films du Carrosse
tt0082053,Les Films du Losange
tt0082054,Sara Films
tt0082054,Antenne 2
tt0082057,Les Films du Griffon
tt0082057,Les Films Jacques Leitienne
tt0082057,Geiselgasteig Film
tt0082057,Hesperia Films
tt0082070,Dino De Laurentiis Company
tt0082070,Universal Pictures
tt0082081,Sender Freies Berlin
tt0082081,Neue Bioskop Film
tt0082083,Empress Film Production Corporation
tt0082083,Compass International Pictures
tt0082084,Judica Productions
tt0082085,Cinema 77
tt0082085,Filmways Pictures
tt0082088,Emiliano Piedra P.C.
tt0082089,The Ladd Company
tt0082090,Golan-Globus Productions
tt0082090,Kennedy Productions
tt0082090,Cannon Group
tt0082096,Radiant Film GmbH
tt0082096,Süddeutscher Rundfunk
tt0082096,Bavaria Film
tt0082096,Twin Bros. Productions
tt0082096,Columbia Pictures
tt0082096,WDR
tt0082100,Productions Marcel Dassault
tt0082100,Gaumont
tt0082100,Gaumont International
tt0082107,21st Century Distribution
tt0082111,Metro-Goldwyn-Mayer
tt0082115,Leader Cinematografica
tt0082116,Alan Landsburg Productions
tt0082118,Miramax
tt0082118,The Cropsy Venture
tt0082118,Filmways Pictures
tt0082128,Laser
tt0082128,Les Productions Artistes Associés
tt0082128,Madeleine Films
tt0082131,IFI Producción S.A.
tt0082133,Metaxa Corporation
tt0082136,Albert S. Ruddy Productions
tt0082136,20th Century Fox
tt0082136,Orange Sky Golden Harvest
tt0082146,Turman-Foster Company
tt0082146,Estudios Churubusco Azteca
tt0082156,Larry G. Spangler Production
tt0082158,The Ladd Company
tt0082158,Enigma Productions
tt0082158,Allied Stars
tt0082158,Ltd.
tt0082158,Warner Bros. Pictures
tt0082163,Columbia Pictures
tt0082163,C & C Brown Production
tt0082166,Tritón P.C.
tt0082166,C.I.D.C. Altamira Fil Altamira Films
tt0082166,Eurociné
tt0082173,Sara Films
tt0082173,Parafrance
tt0082175,Chosen Film Company
tt0082176,CLV-Filmproduktions
tt0082176,Solaris Film
tt0082176,Maran Film
tt0082176,Popular Filmproduktion
tt0082182,France 3
tt0082182,Cinéproduction
tt0082183,Conacite Uno
tt0082183,Fideline Films
tt0082183,Gaumont International
tt0082186,Peerford Ltd.
tt0082186,Metro-Goldwyn-Mayer
tt0082186,Charles H. Schneer Productions
tt0082193,Lupo-Anthony-Quintano Productions
tt0082198,Universal Pictures
tt0082198,Dino De Laurentiis Company
tt0082198,Pressman Film
tt0082198,Estudios Churubusco Azteca S.A.
tt0082199,Walt Disney Productions
tt0082200,Universal Pictures
tt0082200,Amblin Entertainment
tt0082203,Medusa Distribuzione
tt0082203,National Cinematografica
tt0082203,Nuova Dania Cinematografica
tt0082206,Les Films de la Tour
tt0082206,Little Bear
tt0082206,Films A2
tt0082217,Films A2
tt0082217,U.P.T.C.
tt0082220,United Artists
tt0082220,Gurian Entertainment
tt0082222,Film Polski
tt0082222,"Zespól Filmowy ""X"""
tt0082223,"Zespól Filmowy ""Kadr"""
tt0082225,Pelemele Film
tt0082230,Gaumont
tt0082230,Opera Film Produzione
tt0082237,Harmony Gold
tt0082241,Casa de Filme Unu
tt0082241,Casa de Filme Cinci
tt0082242,Barclays Mercantile Industrial Finance
tt0082243,Bannon Glen
tt0082243,Endeavour Productions
tt0082243,Fay
tt0082243,Richwite
tt0082243,Hemdale Film
tt0082243,South Street Films
tt0082243,Gupta Film Services
tt0082243,Flavius Films
tt0082244,Horror Picture Films
tt0082244,Canadian Film Development Corporation (CFDC)
tt0082245,PolyGram Filmed Entertainment
tt0082245,Inter Planetary
tt0082245,United Artists
tt0082246,Artscope Ltd.
tt0082247,Orange Sky Golden Harvest
tt0082247,Northshore Investments
tt0082250,Golan-Globus Productions
tt0082250,City Film
tt0082250,Landers-Roberts Productions
tt0082250,Cannon Group
tt0082250,Filmways Pictures
tt0082252,Spheeris Films Inc.
tt0082257,Zach Motion Pictures Inc.
tt0082257,Panorama Films
tt0082257,Film Unit Queretaro STPC
tt0082257,RM
tt0082259,Pathé Consortium Cinéma
tt0082259,Les Films Molière
tt0082259,Elías Querejeta P. C.
tt0082263,Walt Disney Productions
tt0082264,Eurofilm
tt0082266,Grupo Zero
tt0082268,Les Films Molière
tt0082268,Pantheon 1
tt0082268,Nickelodeon Films
tt0082268,RAI
tt0082269,France 2
tt0082269,Greenwich Film Production
tt0082269,Les Films Galaxie
tt0082272,Allegro Productions
tt0082272,Multimedia Gesellschaft für Audiovisuelle Information mbH
tt0082272,Whodunit Productions
tt0082273,Rafael Film Associates
tt0082275,Ciné-Tamaris
tt0082276,Star Cinema
tt0082276,Cannon Group
tt0082278,Antonelliana Cinematografica
tt0082279,Jeff Obrow Productions
tt0082280,Kimura Productions
tt0082284,Fedelfilm
tt0082288,Paramount
tt0082288,Walt Disney Productions
tt0082293,Apollo Filmproduktion Gmbh
tt0082294,Film Polski
tt0082294,Polish Corporation for Film Production
tt0082298,Fortuna Films Co.
tt0082307,Fulvia Film
tt0082309,Eléfilm
tt0082309,Gaumont
tt0082309,Hamster Productions
tt0082309,France 3
tt0082311,Cinéproduction
tt0082311,Dieter Geissler Filmproduktion
tt0082311,Gamma-Film
tt0082313,Imamura Productions
tt0082313,Shochiku
tt0082317,Leon Hirszman Produções Cinematográficas
tt0082317,Embrafilme
tt0082319,Chloë Productions
tt0082319,Sphinx Films
tt0082323,Babylone Films
tt0082323,Ciné Pacific
tt0082323,Films A2
tt0082329,Universal Pictures
tt0082330,Von Vietinghoff Filmproduktion (VVF)
tt0082330,Independent Film Heinz Angermeyer
tt0082330,ZDF
tt0082332,City Film
tt0082332,Golan-Globus Productions
tt0082332,Cannon Group
tt0082334,American Cinema Productions
tt0082338,FGH
tt0082338,Hemdale Film
tt0082338,Filmco Limited
tt0082340,AVCO Embassy Pictures
tt0082340,Goldcrest
tt0082340,International Film Investors
tt0082340,City Films
tt0082342,Cathala Productions
tt0082342,TF1 Films Production
tt0082346,Coronet Film
tt0082346,Leisure Investment Company
tt0082348,Orion Pictures
tt0082348,Cinema 84
tt0082350,Wescom Barber International
tt0082350,Adams Apple Film Company
tt0082350,South Street Films
tt0082351,Kings Road Entertainment
tt0082351,Juniper Films
tt0082352,Georgetown Productions Inc.
tt0082353,20th Century Fox
tt0082355,Visione Cinematografica
tt0082356,Jadran Film
tt0082356,Hirschberg Productions
tt0082356,Zvezda Film
tt0082356,Neue Tele-Contact
tt0082356,Avala Film Working Organizations
tt0082362,Paramount
tt0082364,Dean Film
tt0082364,Roxy Film
tt0082364,AMLF
tt0082367,LaLoggia Productions
tt0082370,Les Films du Carrosse
tt0082370,TF1 Films Production
tt0082377,20th Century Fox
tt0082378,Motion Picture Marketing (MPM)
tt0082378,Peninsula Management Productions
tt0082381,Mara Film Productions
tt0082395,M.M.P.
tt0082395,A.G.C.
tt0082396,Hesperia Films
tt0082398,United Artists
tt0082398,Eon Productions
tt0082398,Danjaq
tt0082399,ACG Motion Picture Investment Fund II-1980
tt0082399,Astral Films
tt0082400,Chako Film Company
tt0082402,Producers Circle
tt0082402,Time-Life Television Productions
tt0082404,Geria Productions
tt0082404,Cinema 77
tt0082404,Filmways Pictures
tt0082404,Florin
tt0082405,Universal Pictures
tt0082406,Walt Disney Productions
tt0082408,V.O. Filmes
tt0082416,Juniper Films
tt0082418,Paramount
tt0082418,Georgetown Productions Inc.
tt0082422,Jinriki Hikoki Sha
tt0082422,Argos Films
tt0082425,Filmways Pictures
tt0082425,Larco Productions
tt0082427,Mace Neufeld Productions
tt0082427,Universal Pictures
tt0082428,Feng Huang Motion Picture Company
tt0082429,Neue Bioskop Film
tt0082429,Artemis Film
tt0082429,Argos Films
tt0082431,New World Pictures
tt0082432,R & R Films
tt0082432,Australian Film Commission
tt0082436,TF1 Films Production
tt0082436,Les Films Ariane
tt0082449,Universal Pictures
tt0082451,Laser
tt0082464,Pork Pie Productions
tt0082464,A.M.A. Film
tt0082464,New Zealand Film Commission
tt0082464,New Zealand United
tt0082464,New Zealand Railways
tt0082464,New Zealand Motor Corporation
tt0082467,Troma Entertainment
tt0082474,ITC Entertainment
tt0082474,The Jim Henson Company
tt0082474,Jim Henson Pictures
tt0082476,Jack Wiener Production
tt0082476,ITC Entertainment
tt0082477,Lake Films
tt0082477,National Film Finance Corporation (NFFC)
tt0082477,Scottish Television (STV)
tt0082479,Filmirage
tt0082479,Produzioni Cinematografiche Massaccesi (PCM) International
tt0082482,Goldig Films (H.K.) Ltd.
tt0082484,Belstar Productions
tt0082484,Stéphan Films
tt0082484,International Cinema Corporation (ICC)
tt0082484,Ciné Trail
tt0082484,Gruskoff Film Organization
tt0082484,Royal Bank of Canada
tt0082484,Famous Players Limited
tt0082484,20th Century Fox
tt0082495,Universal Pictures
tt0082495,Dino De Laurentiis Company
tt0082497,Warner Bros. Pictures
tt0082497,Orion Pictures
tt0082498,Famous Players
tt0082498,Canadian Film Development Corporation (CFDC)
tt0082498,The Birthday Film Company
tt0082509,Canadian Film Development Corporation (CFDC)
tt0082509,Columbia Pictures
tt0082509,Guardian Trust Company
tt0082509,Famous Players
tt0082509,Potterton Productions
tt0082510,Les Productions Audiovisuelles
tt0082510,TSR
tt0082510,TF1 Films Production
tt0082511,BLT Productions
tt0082511,Media Home Entertainment
tt0082516,City Enterprise
tt0082516,Hemdale Film
tt0082517,Brooksfilms
tt0082517,20th Century Fox
tt0082522,Movies Anonymous Partnership
tt0082522,Intercontinental Releasing Corporation (IRC)
tt0082524,Société Française de Productions Cinématographiques
tt0082524,Groupement des Editeurs de Films
tt0082526,New South Wales Film Corp.
tt0082526,CB Films
tt0082527,Golan-Globus Productions
tt0082527,Cannon Group
tt0082528,Planet Film
tt0082528,Noah Films
tt0082528,Cannon Group
tt0082528,Golan-Globus Productions
tt0082530,Trans-Atlantic Enterprises
tt0082530,Astral Bellevue Pathé
tt0082532,Lindsay Shonteff Film Productions Limited
